stage,Endothelial,Epithelial,Neuron,Other,Stromal
24hpf,2,2,16,0,1
72hpf,0,0,1.12739222401289,0.281848056003223,0
21Day,0,0.369986860264282,0,0,0.369986860264282
22Month,0,0.409948295964399,0,0,0
