stage,Endothelial,Epithelial,Erythroid,Immune,Neuron,Other,Stromal
24hpf,0,0,0,0,1,0,0
3Month,0,0.312051019934018,0,0,0,0,0
22Month,0.409948295964399,5.46597727952532,0.136649431988133,0.409948295964399,0.546597727952532,0.136649431988133,0.819896591928799
