stage,Endothelial,Epithelial,Germ,Immune,Neuron,Secretory
21Day,0,0,0,0,0.369986860264282,0
3Month,0.104017006644673,0.104017006644673,0.312051019934018,0.208034013289345,0,0.104017006644673
