stage,Epithelial,Germ,Secretory,Stromal
24hpf,0,0,0,1
72hpf,0,0,0,0.281848056003223
21Day,0,0,0,1.10996058079285
3Month,0.208034013289345,1.1441870730914,0.104017006644673,0
