stage,Epithelial,Germ,Neuron,Other,Secretory
24hpf,0,0,2,1,0
72hpf,0,0,0,0,0.281848056003223
21Day,1.10996058079285,0,0,0,0
22Month,0.409948295964399,0.546597727952532,0,0,0
