stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,2,0,1,0,1
72hpf,0.563696112006446,0.281848056003223,0,0,3.94587278404512,0,0.563696112006446
21Day,1.10996058079285,0.369986860264282,2.58990802184998,1.47994744105713,24.4191327774426,1.47994744105713,3.32988174237854
22Month,0,0,0,0,0,0,0.409948295964399
