stage,Endothelial,Epithelial,Immune,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,2,0,0,3
72hpf,0.281848056003223,0.563696112006446,0,0,0,0,0
21Day,0,1.47994744105713,0,1.10996058079285,0,0.369986860264282,0.369986860264282
22Month,0.409948295964399,1.36649431988133,0.409948295964399,0,0.683247159940666,0,0.819896591928799
