stage,Epithelial,Muscle,Neuron,Stromal
24hpf,0,0,3,0
72hpf,0,0.281848056003223,2.25478444802579,0.84554416800967
21Day,0.369986860264282,0,0,0
22Month,0.683247159940666,0,0,0
