stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,4,0,0,0,0,0,0
72hpf,1.97293639202256,0,0,0,0,0,0
21Day,3.32988174237854,0,0,0,0.369986860264282,0,0.369986860264282
3Month,6.4490544119697,0.312051019934018,0.624102039868036,0.104017006644673,0,0,0
22Month,2.8696380717508,0,0.409948295964399,0,0,0.136649431988133,0.136649431988133
