stage,Endothelial,Epithelial,Muscle,Neuron
24hpf,0,0,1,2
72hpf,0,0,0.563696112006446,0.281848056003223
3Month,0,0.728119046512708,0,0
22Month,0.136649431988133,0.819896591928799,0,0.136649431988133
