stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Neuron,Other
24hpf,1,0,0,0,0,2,0
72hpf,0,0.84554416800967,0,0,0,0,0
22Month,0,20.3607653662318,0.136649431988133,0.136649431988133,0.273298863976266,0.273298863976266,1.91309204783386
