stage,Epithelial,Germ,Neuron,Other,Secretory
24hpf,0,0,0,1,0
72hpf,0,0,0.281848056003223,0,0
21Day,0.739973720528564,0,0,0,0
3Month,0.312051019934018,1.04017006644673,0,0,0.104017006644673
22Month,1.36649431988133,0.136649431988133,0,0,0
