stage,Epithelial,Germ,Immune,Neuron,Other
24hpf,8.17280914570035,0,0,0,0
21Day,0,1.33853308820331,1.33853308820331,2.67706617640661,0
22Month,2.18661860478973,0,0,0,0.546654651197433
