stage,Epithelial,Erythroid,Immune,Stromal
24hpf,4.08640457285017,0,0,0
72hpf,2.13958228293216,2.13958228293216,0,0
21Day,6.69266544101654,0,0,0
3Month,3.51944229509615,0,0.319949299554195,0
22Month,0,0,0,1.09330930239487
