stage,Epithelial,Erythroid,Germ,Neuron,Stromal
72hpf,2.13958228293216,1.06979114146608,0,4.27916456586431,1.06979114146608
21Day,0,0,1.33853308820331,1.33853308820331,0
22Month,2.18661860478973,0,0,0,0.546654651197433
