stage,Endothelial,Epithelial,Erythroid,Germ,Muscle,Neuron,Secretory,Stromal
72hpf,0,0,0,0,0,3.20937342439823,0,1.06979114146608
21Day,0,0,2.67706617640661,0,0,0,0,0
3Month,0.319949299554195,0.319949299554195,0,7.67878318930069,0.319949299554195,0,0.319949299554195,0
