stage,Epithelial,Germ,Immune,Neuron,Stromal
72hpf,0,0,0,1.06979114146608,1.06979114146608
21Day,1.33853308820331,0,1.33853308820331,1.33853308820331,0
3Month,0,1.59974649777098,0,0,0
