stage,Epithelial,Erythroid,Germ,Immune,Neuron,Secretory
24hpf,0,0,0,0,4.08640457285017,0
72hpf,0,0,0,0,22.4656139707876,0
21Day,1.33853308820331,1.33853308820331,0,1.33853308820331,18.7394632348463,2.67706617640661
3Month,1.27979719821678,0,0,0,0,0
22Month,2.18661860478973,0,1.09330930239487,0,0,0
