stage,Endothelial,Epithelial,Immune,Muscle,Stromal
24hpf,0,0,4.08640457285017,0,0
21Day,0,0,6.69266544101654,0,5.35413235281323
3Month,0.319949299554195,0.639898599108391,7.67878318930069,0.319949299554195,0.319949299554195
