stage,Endothelial,Epithelial,Neuron,Stromal
24hpf,0,0,4.08640457285017,0
72hpf,1.06979114146608,1.06979114146608,0,0
21Day,0,0,0,1.33853308820331
3Month,0,0.959847898662586,0,0
