stage,Endothelial,Epithelial,Immune,Muscle,Neuron
24hpf,0,0,4.08640457285017,4.08640457285017,0
72hpf,0,0,0,1.06979114146608,4.27916456586431
21Day,0,5.35413235281323,0,0,0
22Month,1.6399639535923,5.46654651197433,0,0,0
