stage,Epithelial,Germ,Immune,Neuron,Stromal
72hpf,0,0,0,21.3958228293216,0
21Day,0,0,0,12.0467977938298,0
22Month,13.1197116287384,1.09330930239487,4.37323720957947,4.37323720957947,0.546654651197433
