stage,Endothelial,Epithelial,Immune,Neuron,Other
24hpf,0,0,0,4.08640457285017,0
72hpf,1.06979114146608,0,0,4.27916456586431,0
22Month,0,2.18661860478973,1.6399639535923,0,0.546654651197433
