stage,Epithelial,Immune,Neuron,Secretory,Stromal
24hpf,4.08640457285017,0,0,0,0
72hpf,3.20937342439823,0,3.20937342439823,2.13958228293216,0
21Day,9.36973161742315,1.33853308820331,0,0,1.33853308820331
