stage,Epithelial,Erythroid,Germ,Muscle,Neuron,Stromal
24hpf,0,0,0,0,4.08640457285017,0
72hpf,0,0,0,0,1.06979114146608,0
21Day,2.67706617640661,1.33853308820331,0,1.33853308820331,1.33853308820331,2.67706617640661
3Month,0,0,0.959847898662586,0,0,0
