stage,Epithelial,Germ,Muscle,Neuron,Secretory
24hpf,0,0,0,8.17280914570035,0
72hpf,0,0,2.13958228293216,2.13958228293216,0
21Day,0,4.01559926460992,0,1.33853308820331,1.33853308820331
3Month,1.59974649777098,2.23964509687937,0,0,0
22Month,0.546654651197433,2.73327325598717,0,0,0
