stage,Epithelial,Immune,Neuron,Other,Stromal
21Day,0,0,1.33853308820331,0,0
3Month,0.639898599108391,0,0,0,0
22Month,14.2130209311333,1.6399639535923,0,0.546654651197433,1.09330930239487
