stage,Epithelial,Germ,Immune,Neuron,Other,Secretory
24hpf,8.17280914570035,0,0,0,0,0
72hpf,0,0,0,1.06979114146608,0,0
21Day,0,0,0,5.35413235281323,0,0
3Month,1.27979719821678,0.319949299554195,0.319949299554195,0,0,0.319949299554195
22Month,2.18661860478973,1.09330930239487,0,0,0.546654651197433,0
