stage,Epithelial,Germ,Immune,Neuron,Stromal
24hpf,0,0,4.08640457285017,0,0
72hpf,1.06979114146608,0,0,5.34895570733039,2.13958228293216
21Day,1.33853308820331,0,0,2.67706617640661,1.33853308820331
3Month,0.639898599108391,0.319949299554195,0,0,0
