stage,Epithelial,Erythroid,Germ,Muscle,Neuron,Secretory,Stromal
24hpf,12.2592137185505,0,0,0,0,0,4.08640457285017
72hpf,3.20937342439823,1.06979114146608,1.06979114146608,1.06979114146608,1.06979114146608,1.06979114146608,0
21Day,4.01559926460992,0,0,0,2.67706617640661,0,1.33853308820331
3Month,0.959847898662586,0,1.27979719821678,0,0,0,0
22Month,0,0,1.6399639535923,0,0,0,0
