stage,Epithelial,Germ,Immune,Muscle,Neuron,Other
24hpf,4.08640457285017,0,0,8.17280914570035,4.08640457285017,0
21Day,1.33853308820331,0,0,0,0,0
3Month,3.51944229509615,0.959847898662586,0.319949299554195,0,0,0
22Month,33.8925883742409,0,0,0,0,2.18661860478973
