stage,Epithelial,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,4.08640457285017,0,16.3456182914007
72hpf,0,0,0,4.27916456586431,0,1.06979114146608
21Day,0,0,0,1.33853308820331,0,0
3Month,1.27979719821678,1.59974649777098,0,0,0,0
22Month,5.46654651197433,1.6399639535923,0.546654651197433,0,0.546654651197433,0
