stage,Endothelial,Epithelial,Germ,Neuron,Secretory
24hpf,0,0,0,4.08640457285017,0
72hpf,1.06979114146608,0,0,0,0
3Month,0,0.959847898662586,1.59974649777098,0,0.319949299554195
