stage,Epithelial,Germ,Neuron,Other,Secretory
24hpf,0,0,8.17280914570035,4.08640457285017,0
72hpf,0,0,0,0,1.06979114146608
21Day,4.01559926460992,0,0,0,0
22Month,1.6399639535923,2.18661860478973,0,0,0
