stage,Epithelial,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,4.08640457285017,0,0
72hpf,5.34895570733039,1.06979114146608,1.06979114146608,0,1.06979114146608,3.20937342439823
21Day,4.01559926460992,0,0,0,0,2.67706617640661
3Month,0.319949299554195,0,0,0,0,0.319949299554195
