stage,Epithelial,Erythroid,Germ,Stromal
24hpf,4.08640457285017,0,0,4.08640457285017
72hpf,1.06979114146608,0,0,0
21Day,0,1.33853308820331,0,0
3Month,0,0,3.19949299554195,0
