stage,Epithelial,Germ,Immune,Neuron,Stromal
24hpf,0,0,0,20.4320228642509,0
72hpf,0,0,0,2.13958228293216,0
21Day,0,0,1.33853308820331,1.33853308820331,2.67706617640661
3Month,0.319949299554195,0,0,0,0
22Month,1.09330930239487,0.546654651197433,0,0,0
