stage,Epithelial,Erythroid,Germ,Immune,Other,Secretory,Stromal
24hpf,4.08640457285017,0,0,0,0,0,0
72hpf,13.907284839059,0,0,0,0,0,0
21Day,10.7082647056265,1.33853308820331,0,0,0,0,0
3Month,2.87954369598776,0,2.55959439643356,0.319949299554195,0,0.319949299554195,0.639898599108391
22Month,2.73327325598717,0,0,0,0.546654651197433,0,0
