stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Other,Secretory
72hpf,0,0,0,0,2.13958228293216,0,0
21Day,0,0,0,0,4.01559926460992,0,0
3Month,0,0.959847898662586,0.319949299554195,0,2.87954369598776,0,0.319949299554195
22Month,0.546654651197433,4.9198918607769,0,1.09330930239487,6.01320116317177,0.546654651197433,0
