stage,Epithelial,Erythroid,Immune,Stromal
72hpf,3.20937342439823,0,0,0
21Day,2.67706617640661,1.33853308820331,1.33853308820331,0
3Month,1.59974649777098,0,0,0
22Month,1.09330930239487,0,0,0.546654651197433
