stage,Epithelial,Erythroid,Immune,Other,Secretory,Stromal
21Day,0,1.33853308820331,0,0,0,0
3Month,1.59974649777098,0,0,0,0.319949299554195,0.319949299554195
22Month,77.6249604700355,0,9.8397837215538,0.546654651197433,1.09330930239487,1.09330930239487
