stage,Endothelial,Epithelial,Germ,Neuron,Stromal
24hpf,0,0,0,4.08640457285017,0
72hpf,0,4.27916456586431,0,1.06979114146608,2.13958228293216
21Day,1.33853308820331,0,0,1.33853308820331,0
3Month,0,0,3.19949299554195,0,0
