stage,Epithelial,Germ,Muscle,Neuron,Other
24hpf,0,0,4.08640457285017,0,0
72hpf,0,0,0,5.34895570733039,0
21Day,1.33853308820331,0,0,1.33853308820331,0
3Month,1.59974649777098,0.319949299554195,0,0,0.319949299554195
