stage,Epithelial,Erythroid,Immune,Other,Stromal
24hpf,4.08640457285017,0,0,0,0
72hpf,4.27916456586431,0,0,0,0
21Day,8.03119852921984,0,0,0,0
22Month,1.09330930239487,0.546654651197433,1.09330930239487,1.09330930239487,0.546654651197433
