stage,Epithelial,Erythroid,Muscle,Neuron
24hpf,0,0,0,8.17280914570035
72hpf,0,1.06979114146608,0,2.13958228293216
21Day,0,0,0,2.67706617640661
3Month,2.23964509687937,0,0,0
22Month,3.82658255838203,0,0.546654651197433,0
