stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,711.61,13494.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474.41,0,0,0,0,0,0,0,0,0,0,0
  5-6,986.87,11609.53,0,18.39,0,0,0,0,0,0,0,0,24.52,0,0,0,0,0,0,0,0,0,0,0,202.28,18.39,0,0,85.81,0,165.5,0,0,0,0,0,0,0,0,0,0,0
  7-9,181.38,149.84,0,270.76,0,2.63,533.63,0,0,0,0,0,155.09,0,0,0,0,0,0,0,0,0,0,0,4605.51,189.27,0,0,1595.63,0,2.63,10.51,0,0,0,0,0,0,0,0,0,0
 10-12,0,72.38,0,138.47,0,18.88,365.05,0,0,0,0,0,25.18,0,0,0,0,0,0,0,0,0,0,0,2656.04,69.23,0,0,890.59,0,0,3.15,3.15,100.7,0,3.15,6.29,0,0,0,0,0
 14-21,0,0,1,9,84,21,73,0,1,0,15,6,1,2,0,2,0,0,0,3,53,0,0,38,1014,11,2,12,20,0,5,0,95,4,2,105,339,0,0,2,0,1
 24-34,0,0,0.82,3.28,22.16,0.82,163.35,0,0.82,2.46,32.01,1.64,0,3.28,0,0.82,1.64,1.64,0.82,2.46,98.5,0,0,41.04,2181.84,3.28,9.03,7.39,0.82,0,13.13,0,0,2.46,0,23.8,482.66,0,0,18.06,0,4.1
 36-46,0,0,0,0,10.47,1.61,495.49,1.61,0.81,1.61,71.7,0.81,0,0.81,0.81,0,0,1.61,0.81,1.61,120.04,0,2.42,27.39,3184.81,4.03,10.47,5.64,0,0,6.45,0.81,0,1.61,0,0,696.9,0,0,12.89,0,0
 48-58,0,0,0,0,10.9,0,708.08,0.57,1.15,5.74,131.98,0,0.57,3.44,0.57,0.57,1.15,0.57,0.57,2.3,137.14,0,3.44,22.38,1863.14,1.15,4.02,4.02,0,0,4.02,0,0,0,1.15,0,465.93,0,0,4.02,0,4.02
 60-70,0,0,0,0,10.8,1.96,864.72,0.98,0.98,2.94,80.48,0,0,0.98,3.93,0,0.98,1.96,0,1.96,106,1.96,0,8.83,1305.42,0.98,3.93,2.94,0,0,3.93,0,0,0,0,0,223.79,0.98,1.96,3.93,0,2.94
 72-82,0,0,0,0,10.8,0.98,428.99,0,0,3.93,53.01,5.89,0,0,0,0,0,0,0,0,96.2,1.96,1.96,14.72,629.25,0,1.96,3.93,0,0,4.91,0,0,0,0,0,59.88,0.98,4.91,5.89,2.94,1.96
 84-94,0,0,1.06,0,22.3,0,254.89,2.12,2.12,5.31,32.92,3.19,0,3.19,2.12,2.12,3.19,2.12,1.06,4.25,70.09,0,3.19,9.56,299.49,0,1.06,2.12,0,1.06,15.93,0,0,2.12,1.06,0,44.61,2.12,3.19,9.56,1.06,0
 96-106,0,0,1.09,0,9.84,0,157.37,0,1.09,3.28,29.51,1.09,0,2.19,2.19,2.19,0,0,0,1.09,40.44,0,1.09,7.65,172.67,1.09,1.09,2.19,0,0,13.11,0,0,1.09,0,0,12.02,0,3.28,2.19,1.09,1.09
108-118,0,0,1.53,0,11.49,0.77,116.43,0.77,1.53,4.6,18.38,0.77,0,0,3.06,1.53,0,0,2.3,1.53,36,0,1.53,6.13,211.41,0,0.77,2.3,0,0,6.13,0,0,0,0,0,8.43,2.3,0,3.06,0.77,1.53
120,0,0,0,0,11.76,1.96,113.67,1.96,0,0,48.99,1.96,0,0,1.96,5.88,0,1.96,1.96,3.92,43.12,1.96,1.96,13.72,248.89,0,1.96,1.96,0,3.92,7.84,0,0,0,0,0,7.84,0,1.96,1.96,0,0
