stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,1462.75,23456.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041.06,0,0,0,0,0,0,0,0,0,0,0
  5-6,1360.78,17193.63,0,24.52,0,0,0,0,0,0,0,0,0,61.3,0,0,0,0,0,0,0,0,0,0,0,459.72,49.04,0,0,177.76,0,429.07,0,0,0,0,0,0,0,0,0,0,0
  7-9,194.52,205.04,0,302.3,0,5.26,0,667.69,0,0,0,0,0,202.41,0,0,0,0,0,0,0,0,0,0,0,6301.03,215.55,0,0,2034.62,0,7.89,65.72,0,0,0,0,0,0,0,0,0,0
 10-12,0,169.94,0,261.2,0,47.2,0,541.28,0,0,0,0,0,34.62,0,0,0,0,0,3.15,0,0,0,0,0,4474.99,151.05,0,0,1236.76,0,0,28.32,0,160.5,0,9.44,6.29,0,0,0,0,0
 14-21,0,0,2,30,685,91,0,199,0,12,0,53,30,4,4,0,6,0,5,1,7,195,0,0,135,2261,38,10,72,89,0,12,9,260,16,2,148,679,0,0,35,0,0
 24-34,0,0,1.64,13.13,212.6,7.39,0,325.06,0,37.76,9.85,104.25,5.75,0,6.57,0.82,7.39,3.28,17.24,7.39,27.91,357.07,4.93,0.82,173.2,3180.82,13.95,38.58,59.1,0,0.82,36.94,0,1.64,3.28,2.46,68.13,677.21,0,0,128.05,0,9.03
 36-46,0.81,0,0,0.81,58.01,0,0,415.73,0,15.31,15.31,194.97,3.22,0,5.64,0,3.22,12.09,17.72,4.03,14.5,426.2,1.61,8.86,111.18,2522.55,5.64,31.42,19.34,0,0,25.78,0.81,0,2.42,0,0,621.17,0,0.81,46.73,0,8.06
 48-58,0.57,0,1.15,2.3,41.89,1.15,0,539.38,0,17.79,15.49,345.43,1.15,0,5.16,1.15,2.87,14.92,11.48,1.72,20.08,588.15,1.15,17.21,63.12,1423.61,2.3,17.79,38.44,0,4.02,18.94,0,0,1.15,0,0,409.7,0,1.15,32.13,0.57,9.18
 60-70,0,0,2.94,0,33.37,0.98,0,425,0.98,8.83,15.7,278.75,1.96,0,1.96,2.94,3.93,36.32,8.83,2.94,2.94,549.65,0.98,24.54,45.15,674.31,0,7.85,25.52,0,0.98,11.78,0,0,1.96,0,0,103.06,0.98,13.74,18.65,2.94,6.87
 72-82,0,0,8.83,0,66.75,1.96,0.98,269.96,0.98,13.74,36.32,282.72,6.87,0,5.89,9.82,8.83,53.01,11.78,0.98,6.87,651.82,0,27.49,53.01,555.62,0,24.54,42.21,0,0.98,18.65,0.98,0,1.96,0.98,0,33.38,6.87,19.63,35.34,15.71,2.94
 84-94,0,0,5.31,1.06,64.78,3.19,0,196.48,0,20.18,13.81,187.98,8.5,0,4.25,19.12,15.93,37.17,10.62,7.43,12.74,381.27,1.06,25.49,39.3,356.84,4.25,23.36,31.86,0,6.37,46.73,1.06,0,2.12,0,0,40.36,7.43,18.05,45.67,11.68,6.37
 96-106,1.09,0,3.28,0,65.57,2.19,0,133.33,0,13.11,17.49,168.3,10.93,0,4.37,14.21,13.11,40.44,10.93,5.46,3.28,338.78,2.19,17.49,27.32,288.51,4.37,26.23,44.81,0,4.37,25.14,1.09,0,4.37,0,0,12.02,10.93,9.84,25.14,15.3,9.84
108-118,0,0,3.83,0,44.43,3.06,0.77,117.96,0,26.04,16.09,124.09,10.72,0,0,16.85,9.19,45.19,12.26,6.89,5.36,256.6,3.83,7.66,22.21,344.68,2.3,24.51,36,0,6.13,16.09,0,0,0.77,0,0,6.89,6.13,5.36,27.57,6.13,5.36
120,0,0,0,0,50.95,1.96,1.96,123.47,0,9.8,19.6,111.71,1.96,0,3.92,19.6,3.92,19.6,9.8,1.96,0,211.66,1.96,7.84,27.44,264.57,5.88,19.6,27.44,0,5.88,15.68,0,0,0,0,0,13.72,11.76,7.84,27.44,5.88,0
