stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,144.96,2279.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.42,0,0,0,0,0,0,0,0,0,0,0
  5-6,232.93,2899.32,0,6.13,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,140.98,6.13,0,0,36.78,0,85.81,0,0,0,0,0,0,0,0,0,0,0
  7-9,120.92,52.57,0,157.72,0,0,0,249.73,0,0,0,0,0,105.15,0,0,0,0,0,0,0,0,0,0,0,2192.35,99.89,0,0,951.59,0,7.89,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,3.15,59.79,0,129.03,0,25.18,0,201.41,0,0,0,0,0,59.79,0,0,0,0,0,0,0,0,0,0,0,1919.65,100.7,0,0,821.36,0,0,0,12.59,78.67,0,12.59,6.29,0,0,0,0,0
 14-21,1,1,8,13,226,75,0,132,0,2,0,33,13,5,5,0,6,0,1,2,5,122,0,0,58,1682,31,14,30,37,0,6,1,232,36,22,185,534,0,0,12,0,2
 24-34,0,0,5.75,10.67,114.92,6.57,0,294.69,0,8.21,4.93,55,1.64,0.82,6.57,0.82,3.28,7.39,11.49,7.39,10.67,219.99,1.64,0,64.03,2538.09,11.49,37.76,44.33,0,0,4.1,0,0.82,4.1,4.93,58.28,494.98,0,0,33.66,0,12.31
 36-46,0,0,1.61,1.61,34.64,3.22,0,740.41,0.81,5.64,2.42,152.27,0.81,0,5.64,0.81,0.81,4.83,4.03,0,4.03,194.97,0.81,4.03,42.7,3293.58,4.03,17.72,15.31,0,0.81,7.25,0,0,2.42,1.61,0,569.61,0,0.81,16.11,0,14.5
 48-58,0.57,0,1.15,1.15,34.43,1.72,0,1338.69,2.3,8.61,1.72,322.48,1.15,3.44,8.03,1.72,2.87,7.46,4.02,1.72,4.59,275.43,1.72,9.75,41.89,2940.18,2.87,10.9,18.36,0,1.15,8.03,0.57,0,0.57,0.57,0,487.73,0,2.3,17.79,0.57,35
 60-70,0,0,0.98,0,18.65,3.93,0,1929.67,2.94,4.91,3.93,284.64,4.91,1.96,7.85,4.91,0.98,10.8,5.89,0.98,5.89,273.84,0.98,9.82,21.59,2788.5,1.96,12.76,15.7,0,2.94,8.83,0,0,0.98,0.98,0,308.2,0.98,4.91,12.76,1.96,25.52
 72-82,0,0,5.89,0,37.3,19.63,0,1688.46,0.98,3.93,6.87,374.99,4.91,2.94,10.8,11.78,3.93,13.74,15.71,1.96,4.91,357.32,3.93,12.76,20.61,2399.18,2.94,13.74,38.28,0,4.91,7.85,0,0,0,0,0,157.07,4.91,11.78,30.43,9.82,34.36
 84-94,0,0,4.25,0,65.85,13.81,0,1043.98,1.06,16.99,8.5,223.03,5.31,1.06,5.31,7.43,6.37,19.12,10.62,2.12,5.31,201.79,4.25,14.87,21.24,1197.98,6.37,7.43,40.36,0,3.19,20.18,0,0,5.31,0,0,107.27,3.19,7.43,13.81,9.56,32.92
 96-106,0,0,1.09,0,88.52,21.86,1.09,784.66,1.09,25.14,5.46,214.2,6.56,0,5.46,14.21,5.46,29.51,19.67,1.09,6.56,203.27,9.84,14.21,19.67,1045.85,6.56,16.39,64.48,0,4.37,30.6,0,0,1.09,2.19,0,56.83,6.56,13.11,20.76,6.56,40.44
108-118,0,0,2.3,0,52.85,14.55,4.6,587.49,1.53,13.79,5.36,162.38,14.55,0,6.13,9.19,4.6,26.81,5.36,9.19,10.72,137.87,1.53,5.36,26.04,1202.56,2.3,13.79,41.36,0,3.83,15.32,0,0,1.53,2.3,0,36,3.06,6.13,9.96,9.96,37.53
120,0,0,0,0,58.79,17.64,0,433.11,0,23.52,3.92,156.78,7.84,0,1.96,7.84,1.96,11.76,11.76,1.96,3.92,92.11,1.96,3.92,7.84,962.25,5.88,3.92,31.36,0,0,13.72,0,0,3.92,0,0,27.44,0,5.88,5.88,7.84,7.84
