stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,65.89,2121.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.78,0,0,0,0,0,0,0,0,0,0,0
  5-6,73.56,1863.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.56,6.13,0,0,12.26,0,24.52,0,0,0,0,0,0,0,0,0,0,0
  7-9,36.8,36.8,0,63.09,0,0,107.78,0,0,0,0,0,28.92,0,0,0,0,0,0,0,0,0,0,0,864.85,49.95,0,0,352.25,0,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,34.62,0,53.5,0,3.15,69.23,0,0,0,0,0,12.59,0,0,0,0,0,0,0,0,0,0,0,736.39,12.59,0,0,336.73,0,0,6.29,0,28.32,0,0,0,0,0,0,0,0
 14-21,0,0,1,9,79,16,40,0,1,0,18,5,1,2,0,1,0,0,1,0,45,0,0,28,728,14,5,8,21,0,3,1,64,4,6,78,232,0,0,3,0,1
 24-34,0,0,0,4.1,41.86,0.82,105.07,0,3.28,2.46,28.73,1.64,0.82,0.82,0.82,4.93,0.82,1.64,1.64,0.82,100.14,1.64,0,55.82,1270.69,4.93,7.39,12.31,0,0,9.85,0,0,4.93,0.82,18.06,304.54,0,0,16.42,0,0.82
 36-46,0,0,0,0,15.31,0,242.51,0.81,3.22,2.42,41.89,0,0,2.42,2.42,0,0.81,0.81,0,3.22,108.77,0,2.42,25.78,1223.01,4.03,9.67,4.03,0,0.81,10.47,0,0,0,0.81,0,290.85,0,0,6.45,0,2.42
 48-58,0.57,0,0,0,7.46,0.57,309.28,1.72,1.15,6.89,69.43,0,1.15,5.16,1.15,2.3,1.15,0.57,0,2.87,109.6,1.15,1.72,14.92,787.26,3.44,8.61,4.02,0,0.57,5.16,0,0.57,0,0,0,192.22,0,0,8.61,0,2.87
 60-70,0,0,0,0,11.78,3.93,384.76,0.98,0.98,2.94,68.71,0.98,0,0.98,0.98,0.98,0.98,1.96,0.98,0,126.62,0.98,3.93,15.7,646.82,1.96,5.89,5.89,0,0,9.82,0,0,0,0,0,89.32,0,0,8.83,0,2.94
 72-82,0,0,0,0,16.69,10.8,346.53,0,2.94,9.82,71.66,3.93,0.98,2.94,1.96,1.96,1.96,6.87,0.98,0.98,178.66,3.93,7.85,8.83,554.64,1.96,3.93,10.8,0,4.91,12.76,0,0,0,0,0,56.94,0.98,3.93,13.74,2.94,1.96
 84-94,0,0,7.43,0,15.93,3.19,244.27,0,3.19,3.19,58.41,2.12,1.06,3.19,4.25,4.25,4.25,4.25,3.19,0,95.58,0,0,10.62,300.56,3.19,4.25,8.5,0,1.06,22.3,0,0,1.06,0,0,40.36,2.12,4.25,5.31,3.19,0
 96-106,0,0,0,0,18.58,7.65,172.67,0,1.09,7.65,62.29,9.84,0,2.19,9.84,5.46,7.65,2.19,3.28,0,108.19,0,1.09,16.39,238.24,3.28,12.02,14.21,0,3.28,13.11,0,0,2.19,0,0,15.3,3.28,2.19,24.04,7.65,4.37
108-118,0,0,3.06,0,25.28,7.66,135.58,0,7.66,3.06,58.21,3.83,0,0,3.83,3.83,6.89,3.06,0.77,1.53,88.09,1.53,3.06,11.49,310.98,1.53,6.89,4.6,0,0,11.49,0.77,0,0.77,0,0,10.72,0.77,1.53,7.66,2.3,2.3
120,0,0,0,0,50.95,9.8,115.63,3.92,5.88,3.92,48.99,5.88,0,1.96,1.96,1.96,1.96,5.88,5.88,0,96.03,1.96,5.88,21.56,399.8,5.88,5.88,17.64,0,1.96,21.56,0,0,3.92,0,0,9.8,1.96,1.96,19.6,0,3.92
