stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,131.78,1937.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.71,0,0,0,0,0,0,0,0,0,0,0
  5-6,55.17,845.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.04,6.13,0,0,12.26,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,49.95,39.43,0,134.06,0,0,144.58,0,0,0,0,0,31.54,0,0,0,0,0,0,0,0,0,0,0,1062,123.55,0,0,733.41,0,7.89,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,31.47,0,125.88,0,6.29,151.05,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,1299.7,62.94,0,0,755.27,0,0,9.44,6.29,107,0,3.15,6.29,0,0,0,0,0
 14-21,1,0,1,3,140,35,19,0,1,0,69,1,0,4,0,3,0,2,0,0,53,0,0,39,418,11,15,29,30,0,3,2,93,78,0,71,391,0,0,4,0,0
 24-34,0,0,0.82,0.82,53.36,0.82,64.85,0,3.28,4.1,64.85,0.82,0,1.64,0,0,0,9.03,1.64,0,111.64,0,0,46.79,534.38,3.28,51.71,22.98,0,1.64,0.82,0,1.64,19.7,0.82,22.16,268.42,0,0,9.03,0,0.82
 36-46,0,0,0,0,20.95,2.42,114.41,0,1.61,5.64,44.31,3.22,0,1.61,0,0,0.81,1.61,0,1.61,121.66,0.81,4.03,27.39,436.67,0.81,33.03,6.45,0,1.61,2.42,0,0,6.45,0.81,0,200.61,0,0.81,4.83,0,1.61
 48-58,0,0,0.57,1.15,8.03,1.15,242.72,0,2.3,5.74,38.44,1.72,0,2.3,0,0.57,1.15,2.3,0.57,0,162.96,0,3.44,32.71,307.56,2.3,31.56,10.33,0,0.57,0,0,0,3.44,0.57,0,118.78,0,0,3.44,0.57,1.15
 60-70,0,0,0,0,11.78,0,393.59,0,4.91,5.89,64.78,1.96,0,2.94,0.98,0,0,2.94,1.96,0,203.18,0.98,7.85,24.54,330.77,0.98,29.45,12.76,0,1.96,0,0,0,0.98,0,0,67.73,0.98,5.89,0.98,2.94,2.94
 72-82,0,0,8.83,0,17.67,0.98,288.61,0,1.96,6.87,50.06,6.87,0,3.93,0,0,0,5.89,0,0,210.08,0.98,13.74,21.6,262.1,1.96,49.08,18.65,0,0,1.96,0,0,3.93,0,0,42.21,0.98,3.93,3.93,5.89,0.98
 84-94,0,0,3.19,0,25.49,2.12,270.82,0,5.31,9.56,32.92,5.31,0,0,0,1.06,1.06,8.5,0,0,145.5,0,7.43,18.05,149.75,1.06,62.66,31.86,0,1.06,1.06,0,0,6.37,0,0,27.61,1.06,8.5,4.25,7.43,1.06
 96-106,0,0,3.28,1.09,17.49,0,148.63,1.09,7.65,7.65,34.97,7.65,0,3.28,1.09,2.19,0,7.65,0,0,108.19,1.09,2.19,12.02,131.14,1.09,61.2,18.58,0,3.28,5.46,0,0,5.46,0,0,17.49,2.19,1.09,9.84,3.28,1.09
108-118,0,0,2.3,0.77,15.32,2.3,111.06,0,3.83,6.13,26.04,3.06,0,0.77,0,3.06,0,12.26,0,0.77,104.17,0,8.43,18.38,161.62,1.53,47.49,14.55,0,0.77,1.53,0,0,6.13,0,0,13.02,1.53,3.83,5.36,2.3,1.53
120,0,0,0,0,19.6,1.96,117.59,0,5.88,1.96,15.68,5.88,0,1.96,1.96,1.96,0,21.56,3.92,0,94.07,0,7.84,7.84,164.62,3.92,25.48,15.68,0,3.92,1.96,0,0,1.96,0,0,7.84,0,7.84,7.84,1.96,0
