stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,13.18,144.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,55.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.29,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,3.15,0,0,0,12.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.88,0,0,0,9.44,0,3.15,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,17,0,0,0,3,0,4,2,0,0,2,10,0,0,0,0,0
 24-34,0,0,0,0,3.28,0.82,0,5.75,0,0,0,0,0,0,0.82,0,0,0,0.82,0,0,4.1,0,0,2.46,76.34,0,1.64,3.28,0,0,8.21,0,0.82,0.82,0.82,20.52,0,0,3.28,0,0.82
 36-46,0,0,0,0,2.42,0,0,16.11,0,0,1.61,8.06,0,0.81,0,0.81,1.61,0,0,0,0.81,15.31,0,0,1.61,131.32,1.61,5.64,4.03,0,0,6.45,0,0,0,0,53.98,0,0,4.83,0,0.81
 48-58,0,0,0,0,2.3,0,0,29.26,0,0.57,0.57,15.49,0.57,0,0.57,0,0,0,0.57,0.57,1.15,14.35,0,0,4.02,134.84,1.72,2.87,1.72,0,0,5.16,0,0.57,0.57,0,29.26,0,0,0.57,0,2.3
 60-70,0,0,0.98,0,4.91,1.96,0,82.45,0.98,1.96,0,41.22,2.94,0,0,0,0,0,0.98,0,0,24.54,0,0,2.94,241.45,0.98,2.94,0.98,0,0,9.82,0,0.98,0.98,0,46.13,1.96,0,0.98,0,0.98
 72-82,0,0,0,0,9.82,1.96,0,151.18,1.96,1.96,7.85,49.08,1.96,0,0,5.89,1.96,0,2.94,0.98,0.98,66.75,2.94,1.96,2.94,335.73,0,5.89,1.96,0,0,11.78,0,0,0,0,32.39,0.98,0.98,0.98,0,0.98
 84-94,1.06,0,0,0,5.31,2.12,0,95.58,1.06,2.12,4.25,24.43,6.37,3.19,1.06,4.25,1.06,0,2.12,3.19,0,31.86,0,2.12,0,139.13,0,3.19,6.37,0,0,11.68,0,0,1.06,0,18.05,1.06,0,3.19,4.25,2.12
 96-106,0,0,1.09,1.09,16.39,0,1.09,124.58,1.09,4.37,1.09,44.81,9.84,0,0,6.56,2.19,4.37,1.09,5.46,0,51.36,1.09,2.19,3.28,170.48,0,8.74,7.65,0,0,21.86,0,1.09,0,0,13.11,1.09,2.19,4.37,2.19,2.19
108-118,0,0,0,0,16.09,1.53,2.3,89.62,0.77,1.53,3.06,40.6,10.72,0,0,9.19,8.43,2.3,0,6.13,0,45.19,1.53,3.06,7.66,197.62,0.77,9.19,6.13,0,1.53,13.79,0,0,4.6,0,7.66,5.36,0,3.83,2.3,2.3
120,0,0,1.96,1.96,19.6,0,0,76.43,0,1.96,1.96,41.16,19.6,0,0,9.8,3.92,1.96,0,1.96,1.96,41.16,1.96,1.96,1.96,270.45,0,0,13.72,0,3.92,21.56,0,3.92,1.96,0,17.64,0,0,3.92,1.96,0
