stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,13.18,171.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0
  5-6,18.39,104.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,2.63,0,0,0,2.63,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,39.43,2.63,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.91,0,0,0,3.15,0,0,0,3.15,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,1,1,0,0,1,0,1,0,7,0,0,0,0,0
 24-34,0,0,0,0,0.82,0,0,24.63,0,0.82,0,1.64,0,0,0,0,0.82,0,0,0,0,2.46,0,0,1.64,47.61,0,0,0,0,0,0.82,0,0,0,0.82,10.67,0,0,0,0,0
 36-46,0,0,0.81,0,0.81,0,0,356.11,0.81,0,0.81,2.42,0,0,0,0,0,0,0,0.81,0,11.28,0,0.81,0.81,75.73,0,0,0,0,0,2.42,0,0.81,0.81,0,24.98,0,0,0.81,0,0.81
 48-58,0,0,0,0,4.02,1.15,0,1324.92,0,0,2.3,26.4,0,0,0,0,0.57,1.72,1.15,1.15,1.72,32.13,0,1.72,8.03,278.87,3.44,1.72,0.57,0,1.15,4.59,0,0,0.57,0,47.05,0,0,3.44,0,4.02
 60-70,0.98,0,0,0,5.89,1.96,0,1728.46,0.98,4.91,0.98,21.59,0.98,0,0.98,0,0.98,0.98,0,0,0.98,39.26,1.96,2.94,3.93,212.01,0.98,2.94,2.94,0,0.98,6.87,0,0.98,0,0,29.45,0,3.93,2.94,0,3.93
 72-82,0,0,0,0,10.8,7.85,0.98,998.35,2.94,0.98,3.93,26.5,0.98,0.98,2.94,2.94,0.98,0,0.98,0,0,46.14,0.98,0,5.89,170.81,0,0,1.96,0,0,2.94,0,0,0.98,0,11.78,0,0,6.87,0.98,4.91
 84-94,0,0,0,0,24.43,4.25,1.06,996.19,1.06,2.12,1.06,30.8,8.5,0,0,6.37,0,4.25,2.12,0,1.06,33.99,0,4.25,6.37,120.01,4.25,3.19,1.06,0,0,6.37,0,0,0,0,16.99,0,2.12,5.31,3.19,2.12
 96-106,0,0,1.09,0,26.23,4.37,2.19,584.67,3.28,1.09,4.37,24.04,5.46,0,1.09,3.28,3.28,2.19,0,4.37,0,41.53,0,4.37,3.28,115.84,1.09,2.19,2.19,0,1.09,15.3,0,1.09,1.09,0,4.37,4.37,0,4.37,2.19,1.09
108-118,0,0,0.77,0,5.36,5.36,0,516.26,1.53,2.3,0.77,17.62,3.83,0,0.77,0.77,0,0,0,5.36,0,43.66,0,1.53,2.3,137.87,0.77,0,2.3,0,1.53,8.43,0,1.53,0,0,4.6,0.77,0.77,3.06,2.3,3.83
120,0,0,0,0,21.56,7.84,1.96,572.26,3.92,5.88,1.96,21.56,3.92,0,0,11.76,0,3.92,3.92,5.88,0,47.03,0,3.92,3.92,172.46,7.84,3.92,0,0,0,9.8,0,1.96,0,0,3.92,0,0,1.96,1.96,0
