stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,13.18,26.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,122.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,0,0,2.63,0,0,0,18.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.06,2.63,0,0,52.57,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,6.29,0,0,0,15.73,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,100.7,12.59,0,0,25.18,0,0,0,3.15,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,3,0,0,1,0,0,0,3,1,1,0,1,0,0,0,0,0,3,0,0,2,99,0,1,1,1,0,1,4,0,19,6,113,0,0,0,0,0
 24-34,0,0,0.82,0.82,3.28,0,0,21.34,0,0,0,19.7,0,0,0,0,0.82,0,0,0,0,4.93,0,0,3.28,842.2,0.82,4.1,0.82,0,0,0.82,0,0,15.6,0.82,448.19,0,0,0.82,0,0
 36-46,0,0,0.81,0,2.42,0.81,0,120.04,0,0,0,65.26,0,0,0,0.81,0,0,0,0,0,3.22,0,0,1.61,1477.6,0,4.03,0.81,0,0,2.42,0,0,3.22,0,636.48,0,0,0,0,0
 48-58,0.57,0,0,0,4.02,1.15,0,276,0,0.57,0.57,119.35,0,0.57,0,0.57,0,0.57,0.57,0,1.15,13.77,0,0,2.87,1289.91,0.57,3.44,3.44,0,0,2.3,0,0,0,0,407.98,0,0,1.15,0,1.15
 60-70,0,0,0,0,5.89,0,0,727.31,0,0,0,152.14,0,0,0,0,0,0,0,0,1.96,9.82,0,0,0.98,1646.01,0,5.89,3.93,0,0,2.94,0,0,0,0,246.36,0,0,1.96,0,0
 72-82,0,0,1.96,0,15.71,1.96,0,1028.78,0.98,0.98,1.96,180.63,1.96,0,0,0.98,0.98,1.96,0,0,0,34.36,0.98,0.98,1.96,1404.76,0,5.89,2.94,0,1.96,3.93,0,0.98,0,0,107.98,0.98,0.98,3.93,0.98,0.98
 84-94,0,0,0,0,15.93,3.19,0,620.23,1.06,0,2.12,116.82,1.06,0,2.12,2.12,1.06,1.06,1.06,0,0,37.17,0,1.06,5.31,714.75,0,3.19,7.43,0,0,5.31,0,0,0,0,58.41,1.06,1.06,2.12,2.12,0
 96-106,0,0,0,0,16.39,3.28,0,505.99,0,0,0,106.01,1.09,0,1.09,0,1.09,2.19,0,1.09,0,21.86,1.09,3.28,3.28,585.77,1.09,4.37,2.19,0,0,1.09,0,1.09,1.09,0,24.04,2.19,0,0,1.09,0
108-118,0,0,0.77,0,6.89,0,0.77,334.73,0,0,0,87.32,1.53,0,0,0.77,0,0,0.77,1.53,0,16.09,0.77,0,1.53,606.64,0,4.6,3.06,0,0,2.3,0,1.53,0,0,19.15,0.77,0,1.53,1.53,1.53
120,0,0,0,0,15.68,3.92,0,258.69,0,3.92,0,84.27,5.88,0,0,1.96,1.96,0,0,0,0,17.64,0,0,0,701.6,1.96,5.88,0,0,0,5.88,0,0,0,0,17.64,0,0,5.88,0,0
