stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,817.03,15549.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448.05,0,0,0,0,0,0,0,0,0,0,0
  5-6,1048.17,11885.36,0,30.65,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,226.8,18.39,0,0,91.94,0,190.02,0,0,0,0,0,0,0,0,0,0,0
  7-9,52.57,76.23,0,63.09,0,0,0,402.19,0,0,0,0,0,113.03,0,0,0,0,0,0,0,0,0,0,0,2484.13,65.72,0,0,838.56,0,2.63,10.51,0,0,0,0,0,0,0,0,0,0
 10-12,0,151.05,0,119.58,0,15.73,0,412.25,0,0,0,0,0,122.73,0,0,0,0,0,0,0,0,0,0,3.15,3656.78,103.85,0,0,1573.48,0,0,6.29,15.73,138.47,0,25.18,6.29,0,0,0,0,0
 14-21,0,2,0,52,825,354,0,795,0,0,0,39,21,28,2,5,9,1,1,2,20,257,2,0,240,4099,55,6,64,137,0,11,1,902,19,22,1891,995,0,0,5,0,19
 24-34,0,0,0.82,31.19,123.13,56.64,0,659.15,1.64,0.82,2.46,34.48,10.67,0.82,1.64,10.67,8.21,7.39,12.31,9.03,25.45,275.81,0.82,0.82,105.07,2194.15,8.21,16.42,50.07,0.82,0,18.88,0,5.75,3.28,1.64,272.52,396.47,0,0,31.19,0,27.09
 36-46,0,0,0,4.83,42.7,2.42,0,418.95,2.42,1.61,7.25,72.51,9.67,0,1.61,7.25,2.42,6.45,10.47,8.86,3.22,210.28,0.81,5.64,61.23,1297.93,3.22,4.83,19.34,0,0,8.86,0,0,3.22,0,7.25,256.2,0,0,24.98,0,5.64
 48-58,0.57,0,0.57,1.15,40.74,3.44,0,499.78,3.44,2.3,14.35,134.27,21.23,0,4.59,6.31,2.87,9.75,7.46,11.48,1.15,254.2,0.57,10.9,107.3,909.48,2.87,6.31,11.48,0,0,10.9,0,0.57,4.02,1.15,0,160.67,0,0.57,28.69,0.57,6.31
 60-70,0,0,0,0,33.37,7.85,0.98,503.52,5.89,1.96,9.82,129.56,23.56,0,5.89,10.8,3.93,3.93,3.93,23.56,0.98,222.81,0,8.83,74.6,813.68,3.93,3.93,4.91,0,0.98,7.85,0,0,7.85,0.98,0,86.37,0.98,4.91,28.46,1.96,2.94
 72-82,0,0,2.94,0,52.03,19.63,2.94,373.03,3.93,0,16.69,145.29,73.62,0,4.91,27.49,5.89,5.89,7.85,11.78,0,295.48,2.94,11.78,103.07,625.32,2.94,11.78,8.83,0,2.94,15.71,0,0,4.91,0.98,0,50.06,3.93,4.91,35.34,3.93,1.96
 84-94,0,0,2.12,2.12,84.96,35.05,11.68,330.29,2.12,5.31,14.87,114.7,93.46,0,5.31,31.86,14.87,8.5,5.31,31.86,3.19,228.34,3.19,20.18,93.46,399.33,3.19,7.43,6.37,0,2.12,58.41,0,0,8.5,1.06,0,37.17,6.37,6.37,52.04,3.19,4.25
 96-106,0,0,6.56,1.09,95.08,46.99,7.65,217.48,1.09,7.65,12.02,128.96,61.2,0,12.02,39.34,9.84,7.65,6.56,21.86,3.28,241.52,4.37,10.93,89.61,362.83,9.84,18.58,20.76,0,3.28,85.24,1.09,0,13.11,1.09,0,21.86,5.46,6.56,50.27,7.65,5.46
108-118,0,0,1.53,3.06,173.11,47.49,12.26,181.53,2.3,21.45,16.85,115.66,49.79,0,2.3,38.3,10.72,9.96,9.19,23.74,2.3,252,3.83,6.13,117.19,451.92,6.13,8.43,14.55,0,3.06,68.17,0.77,0,11.49,3.83,0,13.79,5.36,4.6,40.6,5.36,9.19
120,1.96,0,0,0,133.27,60.75,5.88,139.14,5.88,23.52,11.76,92.11,47.03,0,1.96,35.28,5.88,7.84,7.84,15.68,0,164.62,1.96,3.92,84.27,315.53,7.84,7.84,11.76,0,3.92,58.79,0,0,9.8,1.96,0,5.88,3.92,3.92,37.24,0,0
