stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,210.85,3940.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.78,0,0,0,0,0,0,0,0,0,0,0
  5-6,190.02,3064.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.81,0,0,0,49.04,0,85.81,0,0,0,0,0,0,0,0,0,0,0
  7-9,68.35,84.12,0,113.03,0,2.63,218.18,0,0,0,0,0,78.86,0,0,0,0,0,0,0,0,0,0,0,1916.33,49.95,0,0,665.06,0,0,42.06,0,0,0,0,0,0,0,0,0,0
 10-12,0,53.5,0,100.7,0,9.44,132.17,0,0,0,0,0,18.88,0,0,0,0,0,0,0,0,0,0,0,1394.11,47.2,0,0,490.93,0,6.29,28.32,0,62.94,0,6.29,6.29,0,0,0,0,0
 14-21,0,0,0,4,57,9,27,0,0,0,21,7,0,0,0,5,0,0,0,1,51,0,0,35,610,17,3,4,7,0,3,4,49,4,3,52,211,0,0,5,0,1
 24-34,0,0,3.28,4.1,27.91,0.82,146.93,0,4.1,2.46,26.27,2.46,0.82,2.46,3.28,4.1,1.64,6.57,1.64,2.46,117.38,0,0,56.64,1404.48,3.28,11.49,6.57,0,0,13.13,0.82,0.82,4.93,1.64,9.85,316.85,0,0,20.52,0,0
 36-46,0,0,0,0,15.31,0,397.19,1.61,1.61,3.22,44.31,0.81,0,4.83,1.61,1.61,2.42,2.42,0.81,1.61,169.19,1.61,1.61,40.28,1638.73,3.22,18.53,5.64,0,0.81,11.28,0,0,4.03,1.61,0,351.27,0,0.81,16.92,0,3.22
 48-58,0,0,0.57,0,12.62,0,535.93,1.15,2.3,5.74,80.91,0,0.57,1.72,4.02,0,2.3,0.57,1.15,1.72,211.73,0.57,5.74,24.67,1363.36,1.15,6.89,5.74,0,0.57,3.44,0,0,0,1.72,0,238.7,0,0.57,10.9,0,0.57
 60-70,0,0,0,0,14.72,0,673.32,0.98,2.94,3.93,60.85,3.93,0,0.98,3.93,2.94,0.98,1.96,0.98,2.94,248.33,0,10.8,16.69,1328.98,1.96,4.91,4.91,0,1.96,16.69,0,0,1.96,1.96,0,161.95,0.98,0.98,13.74,0,3.93
 72-82,0,0,4.91,0,22.58,3.93,394.63,0.98,1.96,8.83,73.62,9.82,0,3.93,4.91,0.98,0,7.85,1.96,0,244.43,0,5.89,23.56,844.23,1.96,14.72,11.78,0,0,10.8,0.98,0,0,0,0,59.88,1.96,4.91,22.58,5.89,1.96
 84-94,0,0,4.25,0,25.49,1.06,317.55,2.12,4.25,6.37,74.34,13.81,1.06,3.19,14.87,3.19,8.5,3.19,3.19,2.12,183.73,2.12,10.62,15.93,457.74,3.19,4.25,5.31,0,2.12,28.68,0,0,1.06,0,0,42.48,2.12,1.06,25.49,5.31,3.19
 96-106,0,0,3.28,0,12.02,6.56,169.39,1.09,3.28,6.56,42.62,8.74,0,1.09,5.46,1.09,4.37,9.84,0,0,136.61,1.09,4.37,16.39,340.97,2.19,9.84,8.74,0,1.09,24.04,0,0,0,1.09,0,15.3,1.09,5.46,22.95,10.93,2.19
108-118,0,0,2.3,0,19.92,5.36,153.96,2.3,6.13,3.83,32.94,9.96,0,0,7.66,4.6,5.36,4.6,1.53,0.77,101.87,0.77,4.6,13.79,416.68,4.6,9.19,6.89,0,1.53,17.62,0,0,1.53,0,0,15.32,2.3,3.06,17.62,2.3,5.36
120,0,0,1.96,0,25.48,5.88,113.67,0,5.88,5.88,43.12,15.68,0,0,17.64,3.92,0,0,1.96,0,88.19,0,1.96,23.52,388.04,9.8,3.92,7.84,0,1.96,15.68,0,0,0,0,0,11.76,1.96,5.88,15.68,1.96,0
