stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,13.18,210.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0
  5-6,18.39,306.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,12.26,0,12.26,0,0,0,0,0,0,0,0,0,0
  7-9,10.51,13.14,0,36.8,0,0,0,31.54,0,0,0,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,202.41,7.89,0,0,65.72,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,25.18,0,40.91,0,0,0,47.2,0,0,0,0,0,25.18,0,0,0,0,0,0,0,0,0,0,0,320.99,6.29,0,0,113.29,0,3.15,0,9.44,0,0,0,0,0,0,0,0
 14-21,0,0,1,3,36,4,0,13,0,0,0,3,6,0,0,0,2,0,0,0,1,18,0,0,2,145,4,3,1,2,0,8,17,3,7,21,68,0,0,3,0,1
 24-34,0.82,0,0.82,0.82,31.19,0.82,0,36.12,0,6.57,0,9.85,1.64,0,2.46,1.64,3.28,0,3.28,2.46,2.46,36.12,1.64,0.82,15.6,403.86,4.1,9.85,0.82,0,0,53.36,0,4.93,1.64,18.06,122.31,0,0,14.78,0,0.82
 36-46,0,0,1.61,0.81,13.7,0,0,65.26,1.61,4.83,3.22,42.7,0.81,0,1.61,2.42,4.83,0,4.03,0,1.61,36.26,0,1.61,9.67,501.93,3.22,8.06,5.64,0,0,34.64,0,4.03,0.81,0,167.58,0,0,13.7,0,0
 48-58,0,0,0,0,9.18,1.72,0,109.6,0.57,5.16,3.44,58.53,1.15,5.16,1.15,1.72,1.72,1.72,3.44,0,1.15,91.23,0.57,2.87,18.94,405.11,1.15,8.03,1.15,0,0,28.12,0,2.3,1.72,0,133.12,0,1.15,12.05,0,8.03
 60-70,0,0,0.98,0,27.48,2.94,0,169.8,2.94,11.78,7.85,82.45,0.98,3.93,2.94,6.87,1.96,1.96,4.91,2.94,0,106,1.96,1.96,11.78,432.85,0.98,8.83,3.93,0,0.98,34.35,0,3.93,2.94,0,118.76,0,0.98,11.78,0.98,3.93
 72-82,0,0,0,0.98,36.32,11.78,0,211.06,0,11.78,2.94,104.06,10.8,0.98,2.94,7.85,4.91,1.96,9.82,0.98,0.98,193.39,3.93,7.85,22.58,517.34,0.98,10.8,12.76,0,0.98,39.27,0,0.98,0.98,0,79.51,0.98,4.91,29.45,1.96,2.94
 84-94,1.06,0,2.12,0,67.97,11.68,0,149.75,4.25,19.12,5.31,67.97,7.43,2.12,4.25,12.74,7.43,2.12,6.37,0,5.31,155.06,5.31,8.5,9.56,323.92,2.12,10.62,19.12,0,3.19,144.44,0,7.43,0,0,53.1,3.19,3.19,19.12,7.43,2.12
 96-106,0,0,2.19,0,81.96,15.3,1.09,123.49,1.09,20.76,5.46,66.66,14.21,0,7.65,24.04,4.37,5.46,16.39,3.28,5.46,197.81,5.46,12.02,14.21,280.86,4.37,21.86,21.86,0,3.28,140.98,0,2.19,3.28,0,24.04,2.19,5.46,29.51,7.65,6.56
108-118,0,0,3.06,0,101.11,6.89,2.3,101.87,2.3,20.68,3.06,65.11,20.68,0,0,13.02,12.26,6.89,4.6,3.06,4.6,149.36,3.83,5.36,18.38,319.41,5.36,15.32,19.92,0,1.53,78.13,0,3.83,3.06,0,26.81,3.83,3.83,19.15,3.83,6.13
120,0,0,3.92,0,105.83,17.64,3.92,94.07,5.88,29.4,7.84,70.55,11.76,0,3.92,21.56,5.88,0,9.8,7.84,0,111.71,0,9.8,17.64,368.44,9.8,7.84,21.56,0,1.96,70.55,0,13.72,0,0,31.36,5.88,5.88,11.76,9.8,3.92
