stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,26.36,487.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0,0
  5-6,18.39,521.02,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,49.04,0,0,0,6.13,0,18.39,0,0,0,0,0,0,0,0,0,0,0
  7-9,18.4,21.03,0,7.89,0,0,0,23.66,0,0,0,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,262.87,21.03,0,0,120.92,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,22.03,0,25.18,0,3.15,0,28.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371.34,9.44,0,0,154.2,0,0,0,0,12.59,0,6.29,0,0,0,0,0,0
 14-21,0,0,1,6,34,8,0,16,0,1,0,6,1,2,0,0,2,0,0,0,0,17,0,0,23,209,5,2,2,3,0,0,0,16,1,2,21,73,0,0,3,0,0
 24-34,0,0,0,3.28,23.8,0.82,0,68.95,0,4.93,2.46,9.85,2.46,0.82,0,0.82,3.28,2.46,1.64,0.82,0.82,55,0.82,0,25.45,671.46,3.28,4.1,8.21,0,0,9.03,0,0,1.64,0,10.67,155.14,0,0,15.6,0,1.64
 36-46,0,0,0,0.81,13.7,1.61,0,107.15,0,0,3.22,12.09,0.81,0.81,0,0.81,0.81,0,2.42,0,0.81,52.37,0,0.81,17.72,501.93,1.61,4.03,2.42,0,0,12.09,0.81,0,0.81,2.42,0.81,103.93,0,0,5.64,0,0.81
 48-58,0,0,0,0,5.16,0,0,125.09,0,1.15,1.15,24.1,1.15,1.72,2.3,0,0,1.72,1.72,0.57,2.3,52.79,1.15,0,9.18,345.43,2.87,0.57,1.72,0,0,5.16,0,0,0,0.57,0,88.37,0,0,5.16,0,1.72
 60-70,0,0,0,0,11.78,0.98,0,258.14,1.96,1.96,3.93,28.46,0,0.98,0,0.98,0,1.96,2.94,0.98,0,87.36,1.96,2.94,14.72,479.96,0.98,1.96,1.96,0,0.98,14.72,0,0,0.98,0.98,0,63.8,0,2.94,8.83,0.98,0
 72-82,0,0,1.96,0,14.72,7.85,0,218.91,0.98,0,5.89,66.75,0.98,0,2.94,0.98,0.98,0.98,2.94,0,0,148.23,0,4.91,11.78,473.16,2.94,9.82,6.87,0,0.98,9.82,0.98,0,0,0,0,58.9,2.94,1.96,18.65,2.94,3.93
 84-94,0,0,1.06,0,15.93,5.31,0,120.01,0,4.25,5.31,33.99,1.06,1.06,3.19,3.19,3.19,2.12,3.19,1.06,2.12,90.27,0,4.25,11.68,195.41,3.19,1.06,6.37,0,1.06,12.74,0,0,1.06,0,0,24.43,3.19,0,7.43,5.31,1.06
 96-106,0,0,0,0,12.02,2.19,1.09,98.36,1.09,3.28,4.37,45.9,2.19,0,1.09,6.56,0,2.19,3.28,0,1.09,74.31,3.28,3.28,2.19,145.35,2.19,6.56,8.74,0,2.19,10.93,0,0,2.19,0,0,8.74,1.09,1.09,13.11,2.19,1.09
108-118,0,0,0,0,15.32,3.83,1.53,83.49,1.53,3.06,3.06,27.57,0.77,0,0.77,5.36,1.53,3.06,1.53,2.3,3.06,60.51,0.77,2.3,6.13,193.79,1.53,6.13,6.89,0,2.3,13.79,0,0,3.06,0,0,6.13,2.3,2.3,9.96,1.53,6.89
120,0,0,0,0,27.44,7.84,0,72.51,1.96,0,5.88,17.64,9.8,0,1.96,1.96,0,1.96,3.92,1.96,1.96,62.71,1.96,7.84,15.68,254.77,3.92,0,9.8,0,0,19.6,0,0,0,1.96,0,9.8,0,1.96,13.72,1.96,0
