stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,13.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,30.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.14,0,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,3.15,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.18,3.15,0,0,12.59,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,1,0,22,3,0,4,0,0,0,2,0,0,5,0,6,0,0,0,1,5,0,0,3,33,3,0,0,1,0,27,2,1,29,7,11,0,0,0,0,0
 24-34,0,0,0.82,0,22.98,1.64,0,22.98,4.93,4.1,0,7.39,0,0,8.21,0,18.88,0,0,0.82,2.46,15.6,5.75,0,23.8,326.7,0.82,1.64,5.75,0,0,77.98,0,5.75,46.79,10.67,132.16,0,0,9.85,0,0
 36-46,0,0,1.61,0,18.53,0,0,53.98,4.83,6.45,1.61,22.56,0.81,0,2.42,0,7.25,0,0.81,0,0.81,24.17,6.45,0.81,8.86,359.33,2.42,1.61,2.42,0,0.81,133.74,0,1.61,45.12,0,129.71,0,0,16.92,0,2.42
 48-58,0,0,0.57,0,28.12,0.57,0,96.97,8.61,6.89,1.15,39.59,0,1.72,4.02,0,5.16,2.3,2.3,1.15,1.15,30.41,10.33,3.44,9.18,236.41,0.57,2.3,5.74,0,0,122.22,0,1.72,46.48,0,61.4,0,1.72,30.99,0,5.16
 60-70,0.98,0,0,0,50.06,0.98,0,123.67,12.76,19.63,3.93,104.04,5.89,0,2.94,0,10.8,0.98,0.98,1.96,1.96,57.91,10.8,3.93,6.87,158.03,2.94,0.98,8.83,0,2.94,166.86,0,0.98,31.41,0,29.45,0.98,7.85,24.54,0,1.96
 72-82,0,0,0,0,49.08,6.87,0,108.96,3.93,14.72,6.87,187.5,16.69,0.98,5.89,0.98,14.72,1.96,11.78,0.98,0,71.66,18.65,6.87,5.89,113.87,1.96,6.87,19.63,0,2.94,209.09,0,1.96,18.65,0,8.83,5.89,29.45,35.34,5.89,1.96
 84-94,0,0,1.06,0,89.21,3.19,1.06,137,11.68,27.61,5.31,139.13,22.3,3.19,3.19,3.19,19.12,2.12,7.43,1.06,3.19,58.41,16.99,6.37,8.5,65.85,1.06,9.56,9.56,0,3.19,536.33,0,1.06,23.36,0,6.37,25.49,37.17,24.43,11.68,1.06
 96-106,0,0,1.09,0,131.14,9.84,3.28,185.78,21.86,37.16,2.19,153,43.71,0,6.56,8.74,40.44,5.46,18.58,8.74,0,55.74,37.16,1.09,8.74,80.87,4.37,7.65,20.76,0,2.19,609.81,0,1.09,25.14,0,4.37,45.9,29.51,42.62,15.3,3.28
108-118,0,0,0.77,2.3,202.21,5.36,4.6,203.75,19.92,93.45,8.43,147.06,66.64,0,5.36,12.26,39.83,6.89,13.02,6.13,0.77,45.96,29.87,9.19,12.26,82.72,1.53,9.96,17.62,0,2.3,605.88,0,5.36,39.83,0,7.66,83.49,43.66,28.34,9.96,3.06
120,0,0,0,0,125.43,17.64,7.84,94.07,25.48,41.16,3.92,141.1,33.32,0,0,13.72,17.64,0,9.8,3.92,0,54.87,19.6,9.8,11.76,64.67,3.92,11.76,13.72,0,5.88,290.05,1.96,3.92,11.76,0,7.84,19.6,19.6,15.68,11.76,0
