stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,26.36,513.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.07,0,0,0,0,0,0,0,0,0,0
  5-6,79.69,631.35,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,6.13,0,6.13,0,0,0,0,0,0,0,0,0,0
  7-9,5.26,0,0,2.63,0,0,0,10.51,0,0,0,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,144.58,15.77,0,0,39.43,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,9.44,0,0,0,28.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.99,6.29,0,0,84.97,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,1,2,23,6,0,6,0,0,0,2,1,0,1,0,0,0,0,1,0,4,0,0,9,88,3,1,1,2,0,7,8,2,1,15,45,0,0,1,0,0
 24-34,0,0,0,0.82,6.57,4.1,0,18.06,0,0,0,2.46,0,0,1.64,0.82,0,0,0.82,0,1.64,16.42,0,0,13.95,144.47,0,4.1,2.46,0,0,9.85,0,1.64,0.82,3.28,42.68,0,0,8.21,0,2.46
 36-46,0,0,0,0,8.06,0,0,26.59,0,0,0.81,4.83,0,0,0.81,0,0.81,0.81,0,0.81,0,16.11,0,0,2.42,251.37,0,4.83,0,0,0.81,8.06,0,0.81,0.81,0,57.2,0,0,3.22,0,0
 48-58,0,0,0,0,2.3,1.15,0,50.49,0.57,0,1.72,17.21,0,0,0,0.57,0.57,0,0,0,0.57,22.38,1.15,1.15,5.16,171.57,0,1.15,1.15,0,0,4.59,0,0.57,0,0,41.89,0,0,0.57,0,1.15
 60-70,0,0,0,0,9.82,4.91,0,64.78,0,1.96,0,10.8,0.98,0,0,0,0,0,0,0.98,0,27.48,0,0,1.96,142.32,0,0.98,0,0,0,3.93,0,0,0.98,0,20.61,0,1.96,2.94,0,0.98
 72-82,0,0,0,0,2.94,2.94,0,58.9,0,1.96,0.98,23.56,0,0,0,0,0.98,1.96,0,0.98,0,31.41,0,0,1.96,131.54,0,4.91,0,0,0,7.85,0,0,0,0,11.78,0,1.96,1.96,2.94,0.98
 84-94,0,0,1.06,0,11.68,3.19,0,50.98,0,1.06,0,13.81,4.25,0,0,0,1.06,1.06,3.19,0,0,21.24,1.06,1.06,1.06,82.84,1.06,2.12,2.12,0,0,14.87,0,1.06,0,0,5.31,1.06,3.19,0,3.19,0
 96-106,0,0,1.09,0,9.84,1.09,1.09,25.14,0,0,2.19,9.84,5.46,0,0,3.28,1.09,1.09,1.09,1.09,2.19,17.49,1.09,0,1.09,66.66,0,4.37,2.19,0,0,17.49,0,0,0,0,5.46,0,1.09,1.09,0,1.09
108-118,0,0,0,0,9.19,4.6,0,17.62,0,0,2.3,6.13,1.53,0,0,2.3,0.77,2.3,0,0.77,0.77,9.19,0,1.53,2.3,60.51,1.53,1.53,1.53,0,1.53,12.26,0,0,0.77,0,3.06,0,0,0.77,0,0.77
120,0,0,0,0,5.88,7.84,1.96,19.6,0,0,3.92,7.84,5.88,0,0,1.96,3.92,1.96,1.96,0,0,15.68,0,0,1.96,74.47,0,3.92,0,0,0,13.72,0,0,0,0,1.96,1.96,0,1.96,0,0
