stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,13.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,18.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,5.26,2.63,0,5.26,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.66,0,0,0,21.03,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15,53.5,0,0,0,12.59,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,7,0,0,1,0,0,0,2,1,0,6,0,0,0,0,0,0,2,0,0,7,21,1,1,1,0,0,3,4,0,145,89,11,0,0,0,0,0
 24-34,0,0,0,0.82,6.57,0,0,18.06,210.14,2.46,0.82,1.64,0.82,0,4.1,0,0,0.82,0.82,0,0,13.13,0.82,0,38.58,176.48,0.82,0,0.82,0,0,18.06,0,1.64,162.53,131.34,27.91,0,0,4.93,0,0.82
 36-46,0,0,0,0,4.83,1.61,0,47.53,456.81,4.03,0.81,10.47,0.81,0,1.61,0.81,0,0.81,1.61,0,1.61,16.92,0.81,0.81,29.81,250.56,1.61,5.64,1.61,0.81,0,16.92,0,0,165.16,7.25,54.79,0,0,3.22,0,1.61
 48-58,0,0,0,0,12.05,2.87,0,170.99,417.73,1.72,1.72,35.58,0.57,0,2.87,1.72,2.3,1.15,1.72,1.72,2.87,61.97,0.57,2.87,26.4,406.83,2.3,4.59,3.44,0,0,19.51,0,1.15,146.89,0,99.27,0,0,7.46,0,10.9
 60-70,0,0,0,0,11.78,2.94,0,133.49,304.27,3.93,4.91,23.56,0.98,0.98,0,1.96,0,0.98,0,1.96,0.98,51.04,1.96,6.87,20.61,248.33,1.96,0.98,1.96,0.98,0.98,15.7,0,0.98,88.34,0,45.15,0.98,1.96,2.94,0,5.89
 72-82,0,0,0,0,12.76,17.67,0,145.29,192.41,3.93,2.94,34.36,0.98,0,1.96,3.93,0,0.98,1.96,0,0,89.33,2.94,9.82,16.69,273.88,2.94,1.96,2.94,0.98,0.98,15.71,0,0.98,47.12,0,27.49,0.98,6.87,6.87,1.96,8.83
 84-94,0,0,1.06,0,11.68,15.93,0,83.9,326.05,6.37,3.19,19.12,1.06,0,0,3.19,3.19,1.06,1.06,2.12,2.12,52.04,0,7.43,30.8,110.45,1.06,1.06,3.19,0,0,29.74,0,0,81.78,0,14.87,0,3.19,7.43,2.12,3.19
 96-106,0,0,0,0,19.67,16.39,0,89.61,403.26,2.19,1.09,40.44,4.37,0,1.09,5.46,4.37,4.37,3.28,4.37,1.09,66.66,1.09,12.02,24.04,147.53,3.28,6.56,2.19,1.09,1.09,25.14,0,0,77.59,0,8.74,0,2.19,7.65,5.46,7.65
108-118,0,0,0.77,0,16.09,4.6,1.53,34.47,353.11,0.77,2.3,19.92,1.53,0,2.3,2.3,0.77,2.3,0,5.36,0.77,32.17,0,5.36,32.17,91.92,0.77,1.53,2.3,0,0.77,20.68,0,0,72,0,1.53,0,3.83,4.6,4.6,1.53
120,0,0,0,0,11.76,3.92,0,29.4,152.86,3.92,1.96,9.8,0,0,0,1.96,1.96,0,0,3.92,0,27.44,0,5.88,19.6,62.71,1.96,0,5.88,0,0,7.84,1.96,0,19.6,0,9.8,0,1.96,1.96,3.92,1.96
