stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,26.36,711.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.53,0,0,0,0,0,0,0,0,0,0,0
  5-6,12.26,312.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,6.13,0,0,0,0,18.39,0,0,0,0,0,0,0,0,0,0,0
  7-9,10.51,5.26,0,18.4,0,0,0,21.03,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,215.55,13.14,0,0,68.35,0,10.51,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,31.47,0,0,0,44.06,0,0,0,0,0,22.03,0,0,0,0,0,0,0,0,0,0,0,283.23,25.18,0,0,103.85,0,3.15,12.59,0,15.73,0,0,3.15,0,0,0,0,0
 14-21,0,0,0,1,22,6,0,9,0,0,0,1,2,2,1,0,2,0,0,0,1,15,0,0,7,92,9,2,3,2,0,7,0,27,3,1,31,41,0,0,2,0,0
 24-34,0,0,1.64,0.82,10.67,0.82,0,36.12,0,0.82,0.82,4.1,1.64,0,1.64,0,9.03,1.64,0.82,0.82,1.64,25.45,0,0,16.42,290.58,2.46,5.75,4.93,0,0,10.67,0,0,1.64,0,10.67,71.41,0,0,3.28,0,2.46
 36-46,0,0,0,0,5.64,0,0,56.4,0,0,0,4.83,0,0,0.81,1.61,0.81,1.61,0.81,0,4.03,31.42,0,0,4.83,298.9,1.61,4.03,1.61,0,0,8.86,0,0,1.61,0,0.81,54.79,0,0,5.64,0,2.42
 48-58,0,0,0,0,1.72,0,0,99.27,0,0,1.72,20.08,0,0,0,0.57,0.57,0.57,0.57,1.15,0.57,33.85,1.15,1.72,6.89,267.39,1.15,0.57,2.3,0,0,4.02,0,0,1.15,0,0,48.2,0,0,3.44,0,1.72
 60-70,0,0,2.94,0,5.89,0,0,148.21,0.98,0.98,0.98,35.33,1.96,0.98,0,1.96,0.98,0.98,0.98,0,0.98,31.41,0.98,0.98,3.93,256.18,0.98,1.96,0.98,0,0,0.98,0,0,0.98,0,0,37.3,0,0,2.94,0.98,0.98
 72-82,0,0,0.98,0,10.8,0.98,0,204.19,1.96,0,5.89,35.34,5.89,0,1.96,4.91,3.93,0.98,0.98,0.98,0,51.05,0.98,2.94,3.93,305.3,0.98,4.91,5.89,0,0,5.89,0,0,0.98,0,0,22.58,1.96,2.94,1.96,0,1.96
 84-94,0,0,1.06,0,11.68,2.12,1.06,112.58,0,0,4.25,23.36,7.43,1.06,1.06,6.37,8.5,3.19,1.06,2.12,1.06,36.11,0,4.25,5.31,139.13,1.06,5.31,8.5,0,0,6.37,0,0,1.06,0,0,8.5,2.12,1.06,4.25,0,1.06
 96-106,0,0,1.09,0,10.93,3.28,0,84.15,0,1.09,3.28,22.95,5.46,0,0,6.56,9.84,0,1.09,1.09,1.09,34.97,1.09,1.09,5.46,127.86,0,5.46,5.46,0,0,14.21,0,0,2.19,0,0,5.46,1.09,0,7.65,3.28,0
108-118,0,0,0.77,0,9.96,1.53,0.77,72.77,0.77,0.77,3.06,19.92,4.6,0,0.77,6.13,3.06,1.53,0.77,0,0.77,34.47,0.77,0.77,2.3,151.66,2.3,0.77,3.06,0,1.53,7.66,0.77,0,0,0,0,2.3,0,0,6.13,1.53,0.77
120,0,0,0,0,3.92,7.84,0,48.99,0,1.96,3.92,17.64,9.8,0,0,5.88,7.84,0,0,0,0,15.68,3.92,0,9.8,131.31,0,3.92,0,0,1.96,7.84,0,0,1.96,0,0,1.96,1.96,0,5.88,3.92,0
