stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,65.89,830.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.53,0,0,0,0,0,0,0,0,0,0
  5-6,67.43,662,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,6.13,0,30.65,0,0,0,0,0,0,0,0,0,0
  7-9,28.92,15.77,0,23.66,0,0,0,52.57,0,0,0,0,0,42.06,0,0,0,0,0,0,0,0,0,0,0,357.5,31.54,0,0,189.27,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,9.44,0,28.32,0,6.29,0,44.06,0,0,0,0,0,25.18,0,0,0,0,0,0,0,0,0,0,0,446.87,47.2,0,0,242.32,0,0,3.15,3.15,0,3.15,3.15,0,0,0,0,0
 14-21,0,0,2,4,57,11,0,27,0,4,0,13,6,2,1,0,1,0,0,0,2,38,0,0,25,394,76,6,3,8,0,3,35,6,5,69,194,0,0,4,0,1
 24-34,0,0,1.64,1.64,18.88,2.46,0,64.85,0,7.39,2.46,17.24,0.82,0.82,2.46,0.82,3.28,0,1.64,0,7.39,57.46,3.28,0,25.45,983.39,9.85,25.45,11.49,0,0,13.95,0,5.75,1.64,15.6,276.63,0,0,12.31,0,3.28
 36-46,0,0,0.81,0,8.06,1.61,0,154.69,2.42,1.61,4.83,37.06,0.81,0,2.42,0,0.81,1.61,3.22,0,11.28,79.76,1.61,1.61,11.28,1352.72,6.45,12.89,11.28,0,0,9.67,0,2.42,2.42,0.81,332.74,0,1.61,12.09,0,2.42
 48-58,0,0,0,0,12.05,1.15,0,317.89,3.44,1.15,8.03,85.5,1.15,1.72,4.59,2.87,1.15,1.15,4.59,0,9.75,94.1,1.15,4.59,15.49,1263.52,4.02,8.61,10.33,0,0.57,9.75,0,0,0,0,255.92,0,0.57,14.92,0,6.31
 60-70,0,0,0.98,0,11.78,1.96,0,539.84,0.98,3.93,2.94,92.26,5.89,0.98,0.98,0.98,0.98,4.91,6.87,0,2.94,99.13,1.96,3.93,9.82,1352.54,1.96,10.8,18.65,0,0,13.74,0,5.89,1.96,0,163.91,0,0.98,14.72,0,6.87
 72-82,0,0,4.91,0,22.58,22.58,0,615.5,4.91,0.98,6.87,169.83,7.85,0.98,0.98,5.89,3.93,3.93,12.76,0.98,9.82,147.25,5.89,12.76,14.72,1289.9,1.96,12.76,33.38,0,0.98,11.78,0,4.91,0.98,0,111.91,3.93,9.82,25.52,5.89,4.91
 84-94,0,0,3.19,0,20.18,12.74,1.06,411.01,2.12,3.19,5.31,140.19,15.93,1.06,1.06,7.43,3.19,10.62,9.56,1.06,12.74,118.95,5.31,10.62,14.87,717.94,3.19,8.5,50.98,0,0,30.8,0,9.56,2.12,0,67.97,4.25,4.25,16.99,4.25,5.31
 96-106,0,0,4.37,0,26.23,13.11,1.09,321.3,3.28,9.84,3.28,130.05,17.49,0,4.37,21.86,8.74,6.56,27.32,2.19,5.46,78.68,5.46,2.19,14.21,570.47,2.19,18.58,62.29,0,3.28,24.04,0,2.19,1.09,0,34.97,4.37,4.37,19.67,4.37,9.84
108-118,0,0,2.3,0,28.34,16.85,3.06,290.3,3.06,9.19,3.83,108.77,11.49,0,3.06,10.72,3.83,15.32,16.09,3.83,12.26,82.72,5.36,6.89,7.66,658.73,2.3,9.96,52.85,0,2.3,14.55,0,6.13,1.53,0,21.45,3.83,0.77,19.15,2.3,3.83
120,0,0,3.92,0,23.52,13.72,0,211.66,1.96,1.96,1.96,72.51,13.72,0,3.92,7.84,1.96,7.84,13.72,1.96,5.88,56.83,1.96,1.96,7.84,652.61,11.76,7.84,37.24,0,3.92,7.84,0,5.88,0,0,35.28,0,5.88,13.72,0,0
