stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,13.18,118.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,116.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,5.26,2.63,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.29,10.51,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.44,15.73,0,0,28.32,0,3.15,3.15,0,0,0,3.15,0,0,0,0,0,0
 14-21,0,0,2,14,285,4,6,0,0,0,1,4,1,2,0,6,0,2,0,0,214,0,0,215,73,16,8,0,0,0,4,0,8,0,11,19,26,0,0,0,0,0
 24-34,0,0,1.64,1.64,44.33,2.46,3.28,0,4.93,4.93,4.93,0.82,0,1.64,0,1.64,0,25.45,0.82,0,225.74,0.82,3.28,195.36,56.64,9.03,6.57,0,0,0.82,2.46,0,3.28,0,0,0.82,23.8,0,0,2.46,0,0
 36-46,0,0,0.81,0,56.4,0.81,6.45,0,1.61,9.67,1.61,0,0,0,0,0,0,39.48,0,0,255.4,0.81,15.31,185.3,56.4,15.31,4.03,3.22,0,1.61,7.25,0,0.81,0,0,0,14.5,0,1.61,0,0,0
 48-58,0,0,1.15,0,64.84,1.15,22.95,0.57,2.3,11.48,6.89,0.57,0,1.72,0.57,0,0,44.76,0.57,0,386.74,0.57,18.94,98.12,60.82,5.16,1.15,4.59,0,4.02,28.69,0,0.57,0,0,0,10.33,0,2.87,0,0,1.15
 60-70,0,0,1.96,0,66.74,0.98,22.58,0,1.96,4.91,3.93,0.98,0,3.93,0,0,0,48.09,0,0,626.21,1.96,25.52,53,50.06,3.93,0.98,7.85,0,1.96,15.7,0,0,0,0.98,0,4.91,1.96,9.82,0,7.85,0
 72-82,0,0,2.94,0,75.59,0,33.38,0.98,1.96,13.74,6.87,2.94,0.98,0,0.98,1.96,0.98,72.64,0,0.98,684.22,0.98,7.85,53.01,45.16,3.93,1.96,14.72,0,2.94,17.67,0,0.98,0.98,0,0,2.94,3.93,14.72,3.93,11.78,0
 84-94,0,0,4.25,0,97.71,0,48.85,2.12,5.31,5.31,3.19,4.25,0,1.06,0,0,1.06,104.08,0,0,582,0,13.81,32.92,26.55,4.25,6.37,5.31,0,0,37.17,0,0,0,2.12,0,3.19,15.93,12.74,0,14.87,2.12
 96-106,0,0,5.46,0,118.03,2.19,39.34,0,5.46,5.46,0,6.56,0,1.09,2.19,4.37,2.19,138.79,0,0,387.96,1.09,4.37,26.23,39.34,7.65,2.19,7.65,0,4.37,44.81,0,0,0,2.19,0,2.19,39.34,9.84,3.28,9.84,0
108-118,0.77,0,3.83,0,78.13,0.77,13.02,0.77,3.06,4.6,4.6,5.36,0,2.3,1.53,6.89,0,94.98,1.53,0,321.7,0.77,2.3,32.17,43.66,3.06,2.3,3.06,0,2.3,24.51,0,0,0,0,0,0.77,45.96,9.19,1.53,6.13,0
120,0,0,0,0,54.87,3.92,11.76,0,7.84,0,1.96,3.92,0,0,1.96,1.96,0,56.83,1.96,0,266.53,0,0,15.68,35.28,1.96,0,9.8,0,0,21.56,0,0,0,0,0,0,9.8,0,0,9.8,0
