stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,158.14,3953.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.6,0,0,0,0,0,0,0,0,0,0,0
  5-6,343.26,5516.67,0,12.26,0,0,0,0,0,0,0,0,0,18.39,0,0,0,0,0,0,0,0,0,0,0,104.2,6.13,0,0,67.43,0,91.94,0,0,0,0,0,0,0,0,0,0,0
  7-9,89.38,115.66,0,160.35,0,2.63,0,620.38,0,0,0,0,0,254.99,0,0,0,0,0,0,0,0,0,0,0,3914.15,84.12,0,0,1451.05,0,13.14,7.89,0,0,0,0,0,0,0,0,0,0
 10-12,3.15,188.82,0,166.79,0,22.03,0,538.13,0,0,0,0,0,122.73,0,0,0,0,0,0,0,0,0,0,3.15,4446.67,91.26,0,0,1897.62,0,15.73,6.29,6.29,213.99,0,18.88,6.29,0,0,0,0,0
 14-21,0,2,0,39,278,143,0,539,0,0,0,12,4,3,3,2,3,2,1,1,6,168,0,0,156,2077,20,4,21,53,0,21,1,400,3,6,922,540,0,0,3,0,3
 24-34,0,0.82,0.82,12.31,48.43,47.61,0,525.35,0.82,1.64,4.93,38.58,7.39,0,0,3.28,4.1,7.39,3.28,4.93,9.03,252.82,1.64,0,74.7,1792.75,7.39,4.1,16.42,0.82,0.82,27.09,0,1.64,3.28,0.82,142.01,323.42,0,0,18.88,0,13.95
 36-46,0,0,0,1.61,19.34,5.64,0,377.86,0.81,0.81,7.25,58.01,3.22,0,0.81,4.83,0.81,4.03,4.03,8.06,0.81,145.83,0.81,4.03,35.45,1055.43,1.61,7.25,7.25,0,0,12.09,0,0,2.42,0,2.42,229.62,0,0.81,9.67,0.81,5.64
 48-58,0.57,0,0,0.57,18.36,1.15,0,363.79,1.15,0,8.61,101.56,13.77,0,1.72,1.15,1.72,12.62,3.44,14.35,0,160.67,0.57,8.03,64.84,718.98,2.3,1.72,9.75,0,0,8.61,0,0,0,1.72,0,106.15,0,0,10.33,0,5.16
 60-70,0,0,0,0,15.7,6.87,0,281.7,0,0,2.94,99.13,14.72,0,0.98,4.91,2.94,3.93,0,8.83,1.96,119.75,0.98,3.93,37.3,462.3,1.96,2.94,3.93,0,0.98,12.76,0,0,0.98,0,0,39.26,0,1.96,6.87,0,0.98
 72-82,0,0,8.83,0.98,22.58,30.43,8.83,261.12,1.96,0.98,13.74,132.52,34.36,0.98,0.98,16.69,3.93,7.85,3.93,14.72,1.96,166.88,1.96,1.96,86.39,434.88,0,5.89,5.89,0,0.98,18.65,0,0,1.96,0.98,0,29.45,2.94,3.93,21.6,0.98,7.85
 84-94,0,0,3.19,0,22.3,30.8,26.55,197.54,1.06,0,18.05,110.45,42.48,0,0,22.3,10.62,5.31,7.43,24.43,4.25,123.2,1.06,13.81,73.28,299.49,3.19,8.5,9.56,0,0,83.9,0,0,3.19,0,0,20.18,3.19,2.12,10.62,2.12,1.06
 96-106,0,0,5.46,0,45.9,66.66,8.74,192.34,3.28,0,7.65,130.05,37.16,0,3.28,26.23,12.02,9.84,8.74,13.11,1.09,158.46,4.37,3.28,85.24,287.42,2.19,5.46,4.37,0,6.56,84.15,0,0,3.28,1.09,0,13.11,1.09,3.28,24.04,4.37,4.37
108-118,0,0,3.06,1.53,57.45,66.64,13.02,198.38,3.06,2.3,17.62,146.3,25.28,0,0,23.74,9.96,9.96,5.36,22.21,1.53,141.7,1.53,3.06,101.87,447.32,3.83,5.36,9.19,0,3.83,65.87,0,0,1.53,0.77,0,11.49,1.53,2.3,22.21,1.53,4.6
120,0,0,0,0,39.2,54.87,3.92,113.67,0,5.88,7.84,119.55,11.76,0,1.96,25.48,3.92,5.88,1.96,5.88,0,101.91,1.96,1.96,103.87,303.77,5.88,0,3.92,0,1.96,35.28,1.96,0,0,0,0,5.88,0,0,7.84,0,1.96
